id,original_title,genres,budget,revenue,vote_average,vote_count
213,north by northwest,"['Mystery', 'Thriller']",4000000.0,13275000.0,7.8,1062.0
284,the apartment,"['Comedy', 'Drama', 'Romance']",3000000.0,25000000.0,8.1,498.0
239,some like it hot,"['Comedy', 'Romance']",2883848.0,25000000.0,8.0,835.0
4808,charade,"['Comedy', 'Mystery', 'Romance', 'Thriller']",4000000.0,13474588.0,7.7,351.0
289,casablanca,"['Drama', 'Romance']",878000.0,10462500.0,7.9,1462.0
963,the maltese falcon,"['Mystery', 'Crime', 'Thriller']",375000.0,1000000.0,7.8,435.0
11113,my fair lady,"['Drama', 'Family', 'Music', 'Romance']",17000000.0,72070731.0,7.4,361.0
6620,sabrina,"['Comedy', 'Drama', 'Romance']",2238813.0,10000000.0,7.4,284.0
804,roman holiday,"['Comedy', 'Romance']",1500000.0,12000000.0,7.8,502.0
630,the wizard of oz,"['Adventure', 'Family', 'Fantasy']",2777000.0,33754967.0,7.4,1689.0
770,gone with the wind,"['Drama', 'Romance', 'War']",4000000.0,400176459.0,7.7,995.0
599,sunset boulevard,['Drama'],1752000.0,5000000.0,8.2,533.0
15,citizen kane,"['Mystery', 'Drama']",839727.0,23217674.0,8.0,1244.0
62,2001 a space odyssey,"['Science Fiction', 'Mystery', 'Adventure']",10500000.0,68700000.0,7.9,3075.0
705,all about eve,['Drama'],1400000.0,63463.0,8.0,367.0
22490,the women,"['Comedy', 'Drama']",1688000.0,2270000.0,6.4,26.0
223,rebecca,"['Drama', 'Mystery']",1288000.0,6000000.0,7.7,346.0
303,notorious,"['Thriller', 'Drama', 'Romance']",2000000.0,24464742.0,7.8,345.0
4174,spellbound,"['Drama', 'Mystery', 'Thriller']",1500000.0,7000000.0,7.3,166.0
381,to catch a thief,"['Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']",2500000.0,8750000.0,7.1,299.0
1859,ninotchka,"['Comedy', 'Romance']",1365000.0,2279000.0,7.3,77.0
10907,the adventures of robin hood,"['Action', 'Adventure', 'Romance']",2033000.0,3981000.0,7.6,170.0
1939,laura,"['Drama', 'Mystery']",1020000.0,2000000.0,7.6,173.0
3080,top hat,"['Comedy', 'Music', 'Romance']",609000.0,3202000.0,7.4,62.0
1712,giant,"['Action', 'Drama', 'Western']",5400000.0,35000000.0,7.5,169.0
220,east of eden,['Drama'],1.0,5.0,7.5,163.0
3529,the thin man,"['Comedy', 'Crime', 'Mystery']",226408.0,1423000.0,7.4,97.0
2897,around the world in eighty days,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Romance']",6000000.0,42000000.0,6.5,85.0
1585,its a wonderful life,"['Drama', 'Family', 'Fantasy']",3180000.0,9644124.0,8.0,1103.0
3083,mr smith goes to washington,"['Comedy', 'Drama']",1500000.0,9600000.0,7.9,245.0
10331,night of the living dead,['Horror'],114000.0,30000000.0,7.5,591.0
488,the african queen,"['Adventure', 'War', 'Romance']",1300000.0,10750000.0,7.4,232.0
261,cat on a hot tin roof,"['Drama', 'Romance']",3000000.0,17570324.0,7.6,168.0
22649,a farewell to arms,"['Drama', 'Romance', 'War']",4.0,25.0,6.2,29.0
10861,maximum risk,"['Action', 'Adventure', 'Thriller']",25000000.0,51702483.0,5.3,104.0
1770,michael collins,"['Drama', 'Thriller']",28000000.0,16900000.0,6.8,98.0
9333,last man standing,"['Action', 'Crime', 'Drama', 'Thriller']",67000000.0,47267001.0,6.2,263.0
9400,set it off,"['Drama', 'Action', 'Crime']",9000000.0,41590886.0,6.9,66.0
12241,curdled,"['Comedy', 'Crime', 'Thriller']",2300000.0,49620.0,6.2,29.0
11306,extreme measures,"['Drama', 'Thriller']",38000000.0,17380126.0,5.7,80.0
6346,the chamber,"['Crime', 'Drama']",50000000.0,22540359.0,5.9,62.0
173,20000 leagues under the sea,"['Adventure', 'Drama', 'Science Fiction']",5000000.0,28200000.0,6.9,160.0
864,cool runnings,['Comedy'],14000000.0,154864401.0,6.8,510.0
11224,cinderella,"['Family', 'Fantasy', 'Animation', 'Romance']",2900000.0,263591415.0,6.8,1760.0
9078,the sword in the stone,"['Animation', 'Family']",3000000.0,22182353.0,6.9,935.0
8367,robin hood prince of thieves,['Adventure'],48000000.0,390493908.0,6.6,937.0
433,mary poppins,"['Comedy', 'Family', 'Fantasy']",6000000.0,102272727.0,7.4,1217.0
11360,dumbo,"['Animation', 'Family']",812000.0,1600000.0,6.8,1206.0
12335,bedknobs and broomsticks,"['Adventure', 'Fantasy', 'Animation', 'Comedy', 'Family', 'Music']",20000000.0,17900000.0,6.8,260.0
12092,alice in wonderland,"['Animation', 'Adventure', 'Family', 'Fantasy']",3000000.0,572000000.0,7.0,1557.0
10948,the fox and the hound,"['Adventure', 'Animation', 'Drama', 'Family']",12000000.0,29800000.0,7.0,884.0
15121,the sound of music,"['Drama', 'Family', 'Music', 'Romance']",8200000.0,286214286.0,7.4,966.0
562,die hard,"['Action', 'Thriller']",28000000.0,140767956.0,7.5,4005.0
10163,the lawnmower man,"['Horror', 'Thriller', 'Science Fiction']",10000000.0,32101000.0,5.4,198.0
11159,secrets  lies,['Drama'],4500000.0,13417292.0,7.1,127.0
41843,surviving picasso,"['Drama', 'Romance']",16000000.0,1985001.0,5.3,21.0
11412,the long kiss goodnight,"['Crime', 'Action', 'Mystery', 'Thriller']",65000000.0,89456761.0,6.4,323.0
10586,the ghost and the darkness,['Adventure'],50000000.0,75000000.0,6.4,238.0
49471,get on the bus,['Drama'],2400000.0,5731103.0,7.0,11.0
38153,shadow conspiracy,"['Action', 'Thriller']",45000000.0,2154540.0,4.0,12.0
25147,jude,"['Drama', 'Romance']",7000000.0,405000.0,6.6,38.0
454,romeo  juliet,"['Drama', 'Romance']",14500000.0,147298761.0,6.7,1406.0
10218,swingers,"['Comedy', 'Romance']",200000.0,4505922.0,6.8,255.0
819,sleepers,"['Crime', 'Drama', 'Thriller']",44000000.0,165615285.0,7.3,729.0
252,willy wonka  the chocolate factory,"['Family', 'Fantasy']",3000000.0,4000000.0,7.4,826.0
11561,sleeper,"['Comedy', 'Romance', 'Science Fiction']",2000000.0,18344729.0,7.0,206.0
11302,bananas,['Comedy'],2000000.0,11833696.0,6.7,167.0
623,a fish called wanda,"['Comedy', 'Crime']",7500000.0,62493712.0,7.1,576.0
583,life of brian,['Comedy'],4000000.0,20045115.0,7.7,1230.0
11575,the great race,"['Adventure', 'Comedy']",12000000.0,25333333.0,7.2,64.0
475,bonnie and clyde,"['Crime', 'Drama']",2500000.0,50700000.0,7.6,384.0
521,dial m for murder,"['Crime', 'Mystery', 'Thriller']",1400000.0,3000000.0,7.9,539.0
88,dirty dancing,"['Drama', 'Music', 'Romance']",6000000.0,213954274.0,7.1,1371.0
500,reservoir dogs,"['Crime', 'Thriller']",1200000.0,14661007.0,8.1,3821.0
792,platoon,"['Drama', 'War', 'Action']",6000000.0,138530565.0,7.5,1236.0
8491,weekend at bernies,['Comedy'],6500000.0,30218387.0,6.4,255.0
402,basic instinct,"['Thriller', 'Mystery']",49000000.0,352927224.0,6.5,869.0
10537,the doors,"['Drama', 'Music']",38000000.0,34416893.0,6.7,285.0
11386,the crying game,"['Romance', 'Crime', 'Drama', 'Thriller']",3705538.0,62548947.0,6.9,180.0
9504,glengarry glen ross,"['Crime', 'Drama', 'Mystery']",12500000.0,10725228.0,7.5,330.0
15764,sophies choice,"['Drama', 'Romance']",12000000.0,30036000.0,7.4,149.0
601,et the extraterrestrial,"['Science Fiction', 'Adventure', 'Family', 'Fantasy']",10500000.0,792965326.0,7.3,3359.0
2119,days of thunder,['Adventure'],60000000.0,157920733.0,5.9,359.0
744,top gun,"['Action', 'Romance', 'War']",15000000.0,356830601.0,6.7,1736.0
702,a streetcar named desire,['Drama'],1800000.0,8000000.0,7.6,291.0
21612,the funeral,"['Crime', 'Drama']",12500000.0,1227324.0,7.3,31.0
1630,the people vs larry flynt,['Drama'],36000000.0,20300385.0,6.8,257.0
11843,the return of the pink panther,"['Mystery', 'Comedy', 'Crime']",5000000.0,41833347.0,6.7,138.0
10379,drop dead fred,"['Comedy', 'Fantasy', 'Family']",6788000.0,13878334.0,5.9,107.0
2756,the abyss,"['Adventure', 'Action', 'Thriller', 'Science Fiction']",70000000.0,90000098.0,7.1,822.0
790,the fog,['Horror'],1000000.0,21378361.0,6.4,318.0
1103,escape from new york,"['Science Fiction', 'Action']",6000000.0,50244700.0,6.9,720.0
11298,the howling,"['Drama', 'Horror']",1000000.0,17985893.0,6.4,165.0
762,monty python and the holy grail,"['Adventure', 'Comedy', 'Fantasy']",400000.0,5028948.0,7.8,1742.0
49763,bad moon,['Horror'],7000000.0,1100000.0,5.7,33.0
892,delicatessen,"['Comedy', 'Science Fiction', 'Fantasy']",4000000.0,1794187.0,7.4,320.0
409,the english patient,"['Drama', 'Romance', 'War']",27000000.0,231976425.0,7.0,559.0
10161,my left foot the story of christy brown,['Drama'],645180.0,14743391.0,7.5,208.0
10409,strictly ballroom,"['Comedy', 'Drama', 'Romance']",3000000.0,33946224.0,6.2,83.0
10174,madonna truth or dare,"['Documentary', 'Music']",4.0,29.0,6.3,32.0
31225,paris is burning,['Documentary'],500000.0,3779620.0,8.2,67.0
510,one flew over the cuckoos nest,['Drama'],3000000.0,108981275.0,8.3,3001.0
1891,the empire strikes back,"['Adventure', 'Action', 'Science Fiction']",18000000.0,538400000.0,8.2,5998.0
2493,the princess bride,"['Adventure', 'Family', 'Fantasy', 'Comedy', 'Romance']",16000000.0,30857814.0,7.6,1518.0
85,raiders of the lost ark,"['Adventure', 'Action']",18000000.0,389925971.0,7.7,3949.0
679,aliens,"['Horror', 'Action', 'Thriller', 'Science Fiction']",18500000.0,183316455.0,7.7,3282.0
429,il buono il brutto il cattivo,['Western'],1200000.0,6000000.0,8.1,2371.0
389,12 angry men,['Drama'],350000.0,1000000.0,8.2,2130.0
947,lawrence of arabia,"['Adventure', 'Drama', 'History', 'War']",15000000.0,69995385.0,7.8,870.0
185,a clockwork orange,"['Science Fiction', 'Drama']",2200000.0,26589000.0,8.0,3432.0
595,to kill a mockingbird,"['Crime', 'Drama']",2000000.0,13129846.0,7.9,676.0
28,apocalypse now,"['Drama', 'War']",31500000.0,89460381.0,8.0,2112.0
335,cera una volta il west,['Western'],5000000.0,5321508.0,8.1,1160.0
1892,return of the jedi,"['Adventure', 'Action', 'Science Fiction']",32350000.0,572700000.0,7.9,4763.0
144,der himmel über berlin,"['Drama', 'Fantasy', 'Romance']",2500000.0,3200000.0,7.5,256.0
769,goodfellas,"['Drama', 'Crime']",25000000.0,46836394.0,8.2,3211.0
348,alien,"['Horror', 'Action', 'Thriller', 'Science Fiction']",11000000.0,104931801.0,7.9,4564.0
11645,乱,"['Action', 'Drama', 'History']",11500000.0,4069653.0,7.9,349.0
539,psycho,"['Drama', 'Horror', 'Thriller']",806948.0,32000000.0,8.3,2405.0
525,the blues brothers,"['Music', 'Comedy', 'Action', 'Crime']",27000000.0,115229890.0,7.5,1092.0
240,the godfather part ii,"['Drama', 'Crime']",13000000.0,47542841.0,8.3,3418.0
600,full metal jacket,"['Drama', 'War']",17000000.0,46357676.0,7.9,2595.0
279,amadeus,"['Drama', 'History', 'Music']",18000000.0,51973029.0,7.8,1107.0
1578,raging bull,['Drama'],18000000.0,23000000.0,7.7,968.0
703,annie hall,"['Comedy', 'Drama', 'Romance']",4000000.0,38251425.0,7.8,1044.0
9549,the right stuff,"['Drama', 'History']",27000000.0,21500000.0,7.4,241.0
387,das boot,"['Action', 'Drama', 'History', 'War', 'Adventure']",14000000.0,85000000.0,7.9,623.0
9277,the sting,"['Comedy', 'Crime', 'Drama']",5500000.0,159616327.0,7.9,639.0
218,the terminator,"['Action', 'Thriller', 'Science Fiction']",6400000.0,78371200.0,7.4,4208.0
763,braindead,"['Horror', 'Comedy']",3000000.0,242623.0,7.4,388.0
9665,glory,['War'],18000000.0,26828365.0,7.4,391.0
379,millers crossing,"['Drama', 'Thriller', 'Crime']",14000000.0,5080409.0,7.5,431.0
207,dead poets society,['Drama'],16400000.0,235860116.0,8.1,2786.0
37247,the graduate,['Drama'],3000000.0,104945305.0,7.6,855.0
1480,touch of evil,"['Drama', 'Thriller', 'Crime']",829000.0,2247465.0,7.6,292.0
826,the bridge on the river kwai,"['Drama', 'History', 'War']",3000000.0,27200000.0,7.7,554.0
829,chinatown,"['Crime', 'Drama', 'Mystery', 'Thriller']",6000000.0,30000000.0,7.9,939.0
3090,the treasure of the sierra madre,"['Action', 'Adventure', 'Drama', 'Western']",3800000.0,4307000.0,7.9,285.0
694,the shining,"['Horror', 'Thriller']",19000000.0,44017374.0,8.1,3890.0
235,stand by me,"['Crime', 'Drama']",8000000.0,52287414.0,7.8,1568.0
765,evil dead ii,"['Horror', 'Comedy', 'Fantasy']",3600000.0,5923044.0,7.5,760.0
5925,the great escape,"['Adventure', 'Drama', 'History', 'Thriller', 'War']",4000000.0,11744471.0,7.8,731.0
11778,the deer hunter,"['Drama', 'War']",15000000.0,50000000.0,7.8,943.0
137,groundhog day,"['Romance', 'Fantasy', 'Drama', 'Comedy']",14600000.0,70906973.0,7.4,2358.0
33,unforgiven,['Western'],14000000.0,159157447.0,7.7,1133.0
982,the manchurian candidate,"['Mystery', 'Thriller']",80000000.0,96105910.0,7.7,188.0
105,back to the future,"['Adventure', 'Comedy', 'Science Fiction', 'Family']",19000000.0,381109762.0,8.0,6239.0
1633,fried green tomatoes,"['Drama', 'Comedy']",11000000.0,119418501.0,7.6,298.0
11202,patton,"['Drama', 'History', 'War']",12000000.0,89800000.0,7.3,327.0
149,アキラ,"['Science Fiction', 'Animation']",8000000.0,553171.0,7.8,792.0
8009,highlander,"['Adventure', 'Action', 'Fantasy']",16000000.0,5900000.0,6.8,642.0
903,cool hand luke,"['Crime', 'Drama']",3000000.0,16217773.0,7.7,390.0
3034,young frankenstein,"['Comedy', 'Science Fiction']",2800000.0,86273333.0,7.7,880.0
339,night on earth,"['Comedy', 'Drama']",3500000.0,2015810.0,7.5,165.0
914,the great dictator,['Comedy'],2000000.0,11000000.0,8.1,756.0
756,fantasia,"['Animation', 'Family', 'Music']",2280000.0,83320000.0,7.2,831.0
288,high noon,['Western'],730000.0,8000000.0,7.6,343.0
665,benhur,"['Action', 'Adventure', 'Drama', 'History']",15000000.0,146900000.0,7.5,660.0
11031,this is spinal tap,"['Comedy', 'Music']",2500000.0,4736202.0,7.6,413.0
89,indiana jones and the last crusade,"['Adventure', 'Action']",48000000.0,474171806.0,7.6,3221.0
783,gandhi,"['Drama', 'History']",22000000.0,77737889.0,7.4,730.0
10644,the unbearable lightness of being,"['Comedy', 'Romance']",17000000.0,10006806.0,7.0,89.0
11257,a room with a view,"['Drama', 'Romance']",3000000.0,20966644.0,6.9,164.0
12104,pink floyd the wall,['Music'],12000000.0,22244207.0,7.7,363.0
625,the killing fields,"['War', 'Drama', 'History']",14400000.0,34700291.0,7.5,180.0
830,forbidden planet,"['Adventure', 'Science Fiction', 'Action']",1900000.0,3250000.0,7.2,238.0
642,butch cassidy and the sundance kid,"['History', 'Drama', 'Western', 'Crime']",6000000.0,102308889.0,7.4,659.0
655,paris texas,['Drama'],1746964.0,2181987.0,7.7,282.0
639,when harry met sally,"['Comedy', 'Romance', 'Drama']",16000000.0,92823546.0,7.3,974.0
8077,alien³,"['Science Fiction', 'Action', 'Horror']",50000000.0,159773545.0,6.2,1664.0
814,an american werewolf in london,"['Horror', 'Comedy']",10000000.0,31973249.0,7.2,571.0
571,the birds,['Horror'],2500000.0,11403529.0,7.3,959.0
6114,dracula,"['Romance', 'Horror']",40000000.0,215862692.0,7.1,1087.0
9529,candyman,"['Drama', 'Horror', 'Thriller']",6000000.0,25792310.0,6.2,303.0
1598,cape fear,"['Crime', 'Thriller']",35000000.0,182300000.0,7.0,692.0
7340,carrie,"['Horror', 'Thriller']",1800000.0,33800000.0,7.0,977.0
377,a nightmare on elm street,['Horror'],1800000.0,25504513.0,7.2,1212.0
794,the omen,"['Horror', 'Thriller']",2800000.0,60922980.0,7.2,485.0
199,star trek first contact,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",46000000.0,150000000.0,7.0,671.0
12498,sling blade,['Drama'],1000000.0,24444121.0,7.4,236.0
9279,jingle all the way,"['Family', 'Comedy']",60000000.0,129832389.0,5.5,583.0
21539,the preachers wife,"['Fantasy', 'Drama', 'Comedy', 'Science Fiction', 'Romance', 'Family']",40000000.0,48093211.0,5.4,55.0
12709,ridicule,"['Comedy', 'Drama', 'Romance']",3000000.0,2503829.0,7.4,30.0
11674,101 dalmatians,"['Comedy', 'Family']",54000000.0,320689294.0,5.6,722.0
1573,die hard 2,"['Action', 'Thriller']",70000000.0,240031094.0,6.6,1920.0
152,star trek the motion picture,"['Science Fiction', 'Adventure', 'Mystery']",35000000.0,139000000.0,6.2,541.0
174,star trek vi the undiscovered country,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",27000000.0,96900000.0,6.7,421.0
172,star trek v the final frontier,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",30000000.0,70200000.0,5.6,384.0
154,star trek ii the wrath of khan,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",12000000.0,96800000.0,7.3,688.0
157,star trek iii the search for spock,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",18000000.0,87000000.0,6.4,443.0
168,star trek iv the voyage home,"['Science Fiction', 'Adventure']",24000000.0,133000000.0,6.9,490.0
364,batman returns,"['Action', 'Fantasy']",80000000.0,280000000.0,6.6,1706.0
11967,young guns,"['Crime', 'Action', 'Adventure', 'Drama', 'Western']",13000000.0,44726644.0,6.6,262.0
621,grease,['Romance'],6000000.0,181813770.0,7.2,1633.0
9037,grease 2,"['Comedy', 'Drama', 'Family', 'Music', 'Romance']",13200000.0,15171476.0,4.9,185.0
10173,marked for death,"['Action', 'Thriller']",12000000.0,46044400.0,5.6,100.0
8845,under siege,"['Action', 'Thriller']",35000000.0,156563139.0,6.1,405.0
578,jaws,"['Horror', 'Thriller', 'Adventure']",7000000.0,470654000.0,7.5,2628.0
579,jaws 2,"['Horror', 'Thriller']",20000000.0,187884007.0,5.9,412.0
17692,jaws 3d,"['Thriller', 'Horror']",20500000.0,87987055.0,4.2,266.0
75,mars attacks,"['Comedy', 'Fantasy', 'Science Fiction']",70000000.0,101371017.0,6.1,1544.0
13891,citizen ruth,"['Drama', 'Comedy']",3000000.0,153155.0,6.8,27.0
9390,jerry maguire,"['Comedy', 'Drama', 'Romance']",50000000.0,273552592.0,6.7,941.0
378,raising arizona,"['Comedy', 'Crime']",6000000.0,29180280.0,7.2,548.0
9819,marvins room,['Drama'],23000000.0,12803305.0,6.6,130.0
4232,scream,"['Crime', 'Horror', 'Mystery']",14000000.0,173046663.0,7.0,1520.0
9361,the last of the mohicans,"['Action', 'Adventure', 'Drama', 'History', 'Romance', 'War']",40000000.0,75505856.0,7.1,747.0
8818,evita,"['History', 'Drama', 'Music']",55000000.0,141047179.0,5.9,122.0
34314,turbulence,"['Action', 'Thriller', 'Crime']",55000000.0,11466088.0,5.2,63.0
8860,metro,"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']",55000000.0,31987563.0,5.3,136.0
9619,dantes peak,"['Action', 'Adventure', 'Thriller']",116000000.0,178127760.0,5.8,445.0
26306,prefontaine,"['Drama', 'Romance']",8000000.0,589304.0,6.7,21.0
66,absolute power,"['Crime', 'Drama', 'Thriller']",50000000.0,50068310.0,6.4,226.0
11419,vegas vacation,['Comedy'],25000000.0,36400360.0,6.0,175.0
638,lost highway,"['Drama', 'Thriller', 'Mystery']",15000000.0,3675201.0,7.5,572.0
25624,rosewood,"['Drama', 'History']",30000000.0,13130349.0,6.7,31.0
9366,donnie brasco,"['Crime', 'Drama', 'Thriller']",35000000.0,41954997.0,7.4,1175.0
28005,kama sutra  a tale of love,"['Drama', 'History', 'Romance']",3000000.0,4109095.0,5.7,36.0
9403,private parts,"['Comedy', 'Drama']",28000000.0,41230799.0,6.7,106.0
10003,the saint,"['Thriller', 'Action', 'Romance', 'Science Fiction', 'Adventure']",68000000.0,118063304.0,5.9,310.0
1624,liar liar,['Comedy'],45000000.0,302710615.0,6.4,1456.0
16052,selena,['Drama'],20000000.0,60000000.0,7.1,115.0
4477,the devils own,"['Crime', 'Thriller', 'Drama']",90000000.0,140807547.0,5.9,300.0
24662,cats dont dance,"['Animation', 'Comedy', 'Family', 'Music']",32000000.0,3566637.0,7.1,25.0
6499,turbo a power rangers movie,"['Action', 'Adventure', 'Family', 'Fantasy', 'Science Fiction', 'Thriller']",10000000.0,17979739.0,4.6,60.0
50512,anna karenina,"['Drama', 'Romance']",35000000.0,791830.0,6.4,26.0
9360,anaconda,"['Adventure', 'Horror', 'Thriller']",45000000.0,136885767.0,4.8,624.0
816,austin powers international man of mystery,"['Science Fiction', 'Comedy', 'Crime']",16500000.0,67683989.0,6.5,1033.0
2163,breakdown,"['Drama', 'Action', 'Thriller']",36000000.0,50159144.0,6.6,202.0
18,the fifth element,"['Adventure', 'Fantasy', 'Action', 'Thriller', 'Science Fiction']",90000000.0,263920180.0,7.3,3962.0
64802,love valour compassion,['Drama'],2000000.0,2900000.0,5.7,10.0
330,the lost world jurassic park,"['Adventure', 'Action', 'Science Fiction']",73000000.0,229074524.0,6.2,2528.0
1701,con air,"['Action', 'Thriller', 'Crime']",75000000.0,224012234.0,6.5,1289.0
1639,speed 2 cruise control,"['Action', 'Adventure', 'Thriller']",160000000.0,164508066.0,4.1,439.0
49235,squeeze,"['Crime', 'Drama']",500000.0,10300.0,6.0,1.0
415,batman  robin,"['Action', 'Crime', 'Fantasy']",125000000.0,238207122.0,4.2,1447.0
11970,hercules,"['Animation', 'Family', 'Fantasy', 'Adventure', 'Comedy', 'Romance']",85000000.0,252712101.0,7.3,1741.0
8874,my best friends wedding,"['Comedy', 'Romance']",38000000.0,299288605.0,6.4,606.0
266,le mépris,['Drama'],900000.0,528428.0,7.5,138.0
754,faceoff,"['Action', 'Crime', 'Science Fiction', 'Thriller']",80000000.0,245676146.0,6.8,1612.0
607,men in black,"['Action', 'Adventure', 'Comedy', 'Science Fiction']",90000000.0,589390539.0,6.9,4521.0
17834,a simple wish,"['Adventure', 'Comedy', 'Family', 'Fantasy']",28000000.0,8345056.0,5.5,46.0
